order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
3592,194394,7,6,16,6.0
3593,187848,10,2,7,30.0
3594,8340,30,3,17,21.0
3595,41026,81,4,17,0.0
3596,116331,49,3,20,2.0
3597,158318,1,0,14,
3598,96075,3,4,20,7.0
3599,92832,1,6,18,
3600,52949,13,4,12,4.0
3601,110568,31,0,9,7.0
3602,159939,5,5,19,9.0
3603,38453,2,0,16,6.0
3604,43323,4,3,19,30.0
3605,83241,13,6,8,7.0
3606,97364,10,0,11,26.0
3607,39278,30,0,11,9.0
3608,42307,41,3,15,4.0
3609,25540,5,4,16,5.0
3610,193551,8,5,12,4.0
3611,107384,15,4,11,10.0
3612,105132,9,6,19,5.0
3613,88133,4,1,12,1.0
3614,176662,25,2,13,3.0
3615,163375,72,6,18,5.0
3616,67842,1,0,15,
3617,103863,38,2,18,1.0
3618,199470,14,5,14,2.0
3619,94928,5,0,14,9.0
3620,143708,7,5,21,6.0
3621,14584,9,5,14,30.0
3622,134782,1,6,16,
3623,149582,20,2,16,7.0
3624,185815,4,3,15,18.0
3625,125715,60,4,8,4.0
3626,15682,10,0,10,14.0
3627,105768,11,2,18,10.0
3628,161628,23,1,10,6.0
3629,54330,69,4,13,3.0
3630,28120,7,2,11,30.0
3631,120744,12,6,19,13.0
3632,14332,43,2,16,2.0
3633,131086,43,2,19,2.0
3634,57633,11,5,14,5.0
3635,29570,11,0,10,12.0
3636,180352,20,3,12,2.0
3637,89235,2,2,23,14.0
3638,188454,2,1,18,27.0
3639,51198,8,2,16,9.0
3640,60707,21,0,16,6.0
3641,173132,16,1,10,3.0
3642,101296,2,2,15,30.0
3643,146188,4,6,14,30.0
3644,109681,36,6,15,12.0
3645,148001,3,4,11,13.0
3646,34654,20,3,11,7.0
3647,163789,17,6,17,5.0
3648,171850,76,5,16,1.0
3649,4483,8,3,7,30.0
3650,71789,29,3,15,2.0
3651,100262,9,4,14,11.0
3652,11562,7,5,15,25.0
3653,109592,1,5,14,
3654,177787,24,1,9,7.0
3655,1344,22,3,13,0.0
3656,190560,11,1,17,30.0
3657,89471,36,6,8,3.0
3658,139275,2,4,15,29.0
3659,180019,1,6,21,
3660,5575,2,6,13,27.0
3661,120002,5,0,13,7.0
3662,52511,9,0,11,7.0
3663,110708,1,0,9,
3664,85920,8,5,17,16.0
3665,104052,17,6,22,26.0
3666,1602,8,0,11,30.0
3667,196271,3,5,10,6.0
3668,9159,3,4,21,6.0
3669,100911,1,0,17,
3670,25433,61,1,9,10.0
3671,3657,2,4,14,5.0
3672,43329,30,3,19,2.0
3673,176615,12,3,12,9.0
3674,45628,41,2,17,3.0
3675,174778,15,1,14,7.0
3676,71532,1,4,14,
3677,151126,29,2,20,11.0
3678,183606,11,3,15,13.0
3679,58605,2,5,18,0.0
3680,70401,15,2,12,7.0
3681,139326,30,3,19,9.0
3682,32134,10,4,12,30.0
3683,137594,11,2,11,15.0
3684,203545,17,1,10,7.0
3685,35692,3,6,6,3.0
3686,110694,32,1,14,3.0
3687,144483,1,5,8,
3688,92658,42,2,9,7.0
3689,107068,14,0,11,8.0
3690,150860,6,2,8,4.0
3691,193777,5,0,15,6.0
3692,55212,4,2,6,30.0
3693,65708,49,3,15,4.0
3694,170674,3,6,14,14.0
3695,96214,8,5,9,14.0
3696,21516,54,3,9,8.0
3697,163336,15,1,13,8.0
3698,180353,15,3,16,20.0
3699,198559,16,5,11,12.0
3700,105934,21,6,18,19.0
3701,162722,48,1,8,2.0
3702,101027,4,4,16,30.0
3703,64658,10,6,13,8.0
3704,140809,59,5,13,0.0
3705,79510,52,5,17,14.0
3706,172481,19,6,9,30.0
3707,118810,16,1,10,6.0
3708,86997,3,6,21,30.0
3709,202521,39,6,10,6.0
3710,143707,1,0,10,
3711,122027,2,3,18,1.0
3712,50451,9,1,18,15.0
3713,92952,28,1,11,7.0
3714,43062,15,5,9,4.0
3715,89251,15,4,19,2.0
3716,114844,18,2,16,9.0
3717,39088,1,5,14,
3718,122241,16,2,15,5.0
3719,21819,40,1,13,1.0
3720,110023,15,5,17,3.0
3721,24206,10,1,17,4.0
3722,70414,8,2,8,30.0
3723,108217,21,6,16,23.0
3724,143095,14,3,11,22.0
3725,7962,19,2,15,5.0
3726,48512,7,1,20,8.0
3727,17173,23,0,18,9.0
3728,164576,7,6,7,14.0
3729,201012,17,0,13,6.0
3730,195673,3,2,15,13.0
3731,179931,2,0,9,30.0
3732,90930,46,0,9,2.0
3733,605,6,1,17,30.0
3734,83522,4,1,13,0.0
3735,169997,1,6,12,
3736,116415,13,3,11,3.0
3737,58966,2,5,15,13.0
3738,149665,4,0,11,24.0
3739,62985,26,3,16,8.0
3740,144433,6,3,12,14.0
3741,12010,15,3,11,7.0
3742,196770,61,5,12,3.0
3743,160559,1,1,6,
3744,173927,21,1,16,10.0
3745,189696,4,0,9,3.0
3746,192347,21,1,9,3.0
3747,103716,6,4,9,2.0
3748,201891,8,4,16,2.0
3749,179324,20,0,12,8.0
3750,148917,76,1,12,2.0
3751,12672,9,0,14,7.0
3752,189074,5,1,19,5.0
3753,120377,43,0,13,2.0
3754,4176,20,3,11,2.0
3755,132823,8,4,15,17.0
3756,47624,39,0,12,5.0
3757,8506,15,1,13,7.0
3758,68145,17,0,8,7.0
3759,205784,27,6,19,18.0
3760,117396,1,0,13,
3761,4931,2,5,17,7.0
3762,127867,6,1,12,14.0
3763,22865,16,5,11,29.0
3764,26708,17,1,8,7.0
3765,185632,12,2,15,29.0
3766,151451,3,4,7,3.0
3767,111814,72,1,8,2.0
3768,173509,5,3,19,5.0
3769,147834,47,1,13,2.0
3770,96296,41,6,17,1.0
3771,20197,3,1,19,29.0
3772,174384,12,2,8,30.0
3773,64821,1,2,13,
3774,61331,9,2,11,30.0
3775,104184,12,2,9,13.0
3776,50201,4,1,18,28.0
3777,53572,1,6,17,
3778,153352,7,3,8,8.0
3779,19500,73,4,16,4.0
3780,27526,1,2,15,
3781,83898,4,1,22,0.0
3782,149095,17,4,18,4.0
3783,191277,20,3,9,2.0
3784,70984,15,1,18,2.0
3785,167703,35,0,18,7.0
3786,81678,26,5,19,0.0
3787,14867,4,1,18,5.0
3788,143752,24,0,10,12.0
3789,16986,40,1,13,7.0
3790,93470,31,1,11,7.0
3791,170459,5,0,13,12.0
3792,22835,1,6,15,
3793,116181,13,0,5,22.0
3794,74086,29,0,15,2.0
3795,139513,14,1,9,24.0
3796,27027,5,3,14,13.0
3797,6577,38,1,11,14.0
3798,202304,41,6,10,2.0
3799,3962,4,3,13,8.0
3800,173721,6,4,11,3.0
3801,169068,58,2,9,1.0
3802,164326,12,3,14,3.0
3803,163803,9,2,13,6.0
3804,197870,8,4,12,8.0
3805,178736,60,1,14,5.0
3806,141045,12,4,12,12.0
3807,2383,30,1,15,0.0
3808,61731,10,1,9,16.0
3809,19468,5,4,13,1.0
3810,139292,32,5,13,2.0
3811,150394,14,0,21,30.0
3812,47277,7,6,17,13.0
3813,101919,2,3,18,6.0
3814,81121,1,5,16,
3815,15572,25,0,14,4.0
3816,80494,25,6,16,4.0
3817,7172,23,3,13,7.0
3818,128568,17,1,19,10.0
3819,97381,16,6,16,7.0
3820,152903,1,1,13,
3821,83784,28,1,22,6.0
3822,159690,6,1,23,9.0
3823,67227,67,1,11,7.0
3824,13212,3,2,17,7.0
3825,171573,7,6,8,10.0
3826,85306,13,2,15,5.0
3827,137672,4,2,12,22.0
3828,73828,9,6,9,4.0
3829,88627,3,0,9,14.0
3830,158868,13,1,9,30.0
3831,78410,5,0,16,14.0
3832,95905,5,4,8,3.0
3833,114006,9,5,11,13.0
3834,2371,26,6,17,8.0
3835,118644,5,5,1,3.0
3836,137456,16,1,7,9.0
3837,155431,33,4,19,15.0
3838,6320,13,6,14,26.0
3839,141516,5,6,9,7.0
3840,143245,30,4,22,20.0
3841,60944,7,5,8,1.0
3842,192056,10,4,9,3.0
3843,77636,35,5,18,28.0
3844,54691,10,2,18,9.0
3845,103647,6,0,18,7.0
3846,100321,5,0,14,14.0
3847,27594,3,2,9,15.0
3848,54844,21,5,18,0.0
3849,176738,11,2,18,13.0
3850,204967,2,3,9,5.0
3851,42789,8,1,9,4.0
3852,151618,18,2,8,4.0
3853,99802,30,0,16,8.0
3854,58541,3,3,8,29.0
3855,79661,43,1,16,28.0
3856,133515,6,3,20,19.0
3857,163860,47,4,11,0.0
3858,176212,45,0,20,0.0
3859,119290,3,0,16,6.0
3860,126599,9,1,14,2.0
3861,148593,10,3,14,6.0
3862,61760,2,0,11,30.0
3863,60182,4,1,18,30.0
3864,123208,9,5,8,5.0
3865,9095,30,1,20,30.0
3866,144574,4,0,18,30.0
3867,59971,12,6,18,30.0
3868,197610,19,5,8,5.0
3869,53854,7,0,18,13.0
3870,62094,36,3,9,14.0
3871,159534,5,0,7,30.0
3872,167677,5,3,8,4.0
3873,154184,8,2,12,30.0
3874,68195,5,2,11,0.0
3875,26846,3,6,14,22.0
3876,95471,62,4,19,4.0
3877,169326,2,2,20,30.0
3878,73256,9,6,13,4.0
3879,198021,22,2,22,18.0
3880,54151,4,0,12,4.0
3881,34383,3,3,19,10.0
3882,125449,18,1,16,6.0
3883,87402,29,6,17,6.0
3884,82872,15,0,10,22.0
3885,45129,39,3,11,15.0
3886,119076,9,0,11,7.0
3887,177855,25,1,16,6.0
3888,90020,27,2,11,9.0
3889,130284,14,0,16,5.0
3890,187697,17,3,16,15.0
3891,155501,36,0,11,12.0
3892,176959,45,5,17,5.0
3893,49902,55,3,22,4.0
3894,29067,22,3,13,7.0
3895,9492,1,0,15,
3896,132519,4,1,7,11.0
3897,43823,4,3,20,30.0
3898,141651,7,2,8,30.0
3899,76041,13,4,11,7.0
3900,20383,49,3,14,4.0
3901,82113,8,6,14,30.0
3902,175913,27,5,18,11.0
3903,163354,5,0,15,29.0
3904,120019,8,4,5,2.0
3905,64832,8,2,13,15.0
3906,120525,4,6,23,5.0
3907,101198,20,3,16,10.0
3908,6739,11,1,12,18.0
3909,79279,97,0,13,1.0
3910,83554,3,3,16,6.0
3911,51880,16,6,14,4.0
3912,167674,3,5,12,25.0
3913,78296,40,2,15,5.0
3914,22963,48,2,11,4.0
3915,80387,6,0,22,14.0
3916,159909,85,2,18,1.0
3917,179529,44,1,14,6.0
3918,52153,12,1,18,6.0
3919,115669,14,0,21,15.0
3920,20835,12,0,19,4.0
3921,4218,17,3,16,13.0
3922,111308,8,6,17,8.0
3923,148615,32,1,17,22.0
3924,167255,11,4,22,19.0
3925,69469,26,2,11,21.0
3926,184021,32,5,10,5.0
3927,583,31,0,13,19.0
3928,124514,6,4,14,4.0
3929,26890,1,0,9,
3930,166304,16,0,16,1.0
3931,12691,4,0,12,25.0
3932,156766,7,0,12,30.0
3933,201358,27,1,19,4.0
3934,17806,15,5,11,6.0
3935,73686,19,0,16,11.0
3936,51199,3,1,14,26.0
3937,79854,65,4,7,3.0
3938,78126,28,5,9,10.0
3939,122038,3,4,15,9.0
3940,86255,4,0,11,30.0
3941,161585,13,2,8,16.0
3942,131915,4,4,18,7.0
3943,102230,1,0,11,
3944,195399,43,6,15,8.0
3945,176750,31,6,10,3.0
3946,108416,6,6,14,30.0
3947,177943,44,0,18,5.0
3948,32165,64,5,10,30.0
3949,63567,1,5,17,
3950,118718,6,4,14,6.0
3951,204108,34,5,7,12.0
3952,8309,4,0,15,27.0
3953,42064,82,5,22,4.0
3954,109809,12,3,15,2.0
3955,121703,1,2,20,
3956,157523,30,2,17,5.0
3957,159235,10,0,15,8.0
3958,80583,16,3,10,7.0
3959,143135,53,0,10,3.0
3960,99460,14,4,13,2.0
3961,160661,4,0,12,30.0
3962,177848,45,3,21,3.0
3963,156327,5,4,16,6.0
3964,188017,27,0,8,12.0
3965,54440,7,2,18,5.0
3966,96521,2,4,7,3.0
3967,198085,14,5,12,5.0
3968,77173,30,4,14,20.0
3969,131309,3,0,20,14.0
3970,58491,55,1,11,1.0
3971,127392,16,2,18,8.0
3972,185502,16,6,9,0.0
3973,143274,27,0,12,1.0
3974,161137,12,0,19,7.0
3975,41125,9,6,9,17.0
3976,190133,23,2,16,8.0
3977,76673,3,2,10,14.0
3978,46411,27,2,9,18.0
3979,172135,5,2,9,12.0
3980,54803,15,1,13,17.0
3981,70473,10,2,9,8.0
3982,41725,1,1,16,
3983,158098,6,0,10,2.0
3984,82969,9,1,19,19.0
3985,83190,2,1,16,13.0
3986,109560,1,5,16,
3987,134538,1,2,13,
3988,130510,20,2,9,21.0
3989,2646,46,1,11,2.0
3990,21163,4,1,4,7.0
3991,199614,3,1,9,9.0
3992,27726,9,2,6,12.0
3993,63004,7,0,17,2.0
3994,55509,3,0,15,2.0
3995,16307,19,6,18,25.0
3996,186234,17,1,18,7.0
3997,101722,5,2,23,17.0
3998,62242,18,4,8,3.0
3999,99341,11,2,21,7.0
4000,57725,3,4,17,30.0
4001,98421,2,2,11,12.0
4002,104944,8,4,7,4.0
4003,32208,13,1,13,18.0
4004,79152,4,0,16,30.0
4005,191511,54,6,12,5.0
4006,22622,10,4,18,10.0
4007,36166,9,2,15,1.0
4008,177830,4,2,14,11.0
4009,102536,50,1,14,12.0
4010,127858,38,1,8,6.0
4011,21721,7,0,14,30.0
4012,87882,5,5,10,23.0
4013,163072,3,0,17,17.0
4014,32107,4,4,16,3.0
4015,175250,58,3,11,8.0
4016,156817,16,4,12,3.0
4017,134011,19,3,12,5.0
4018,162784,34,6,14,4.0
4019,40188,11,5,8,1.0
4020,127375,9,4,20,7.0
4021,60315,16,3,11,3.0
4022,142090,25,1,10,7.0
4023,123250,7,5,17,16.0
4024,187400,5,2,23,24.0
4025,149882,8,3,13,20.0
4026,185460,5,5,12,4.0
4027,70774,29,3,12,3.0
4028,153471,26,3,10,3.0
4029,101588,41,0,21,16.0
4030,129552,8,4,3,7.0
4031,56337,63,4,16,3.0
4032,118489,3,5,14,1.0
4033,61756,16,2,18,13.0
4034,95061,55,0,10,7.0
4035,19868,14,0,14,30.0
4036,152943,5,1,16,30.0
4037,86012,1,2,20,
4038,74430,8,1,20,30.0
4039,9401,11,1,10,2.0
4040,142222,16,0,17,12.0
4041,37314,26,0,15,14.0
4042,197669,14,5,11,2.0
4043,24704,4,1,17,30.0
4044,11603,8,3,10,4.0
4045,50109,4,4,16,1.0
4046,130915,38,2,23,1.0
4047,143334,2,5,7,16.0
4048,69101,13,2,8,30.0
4049,7792,39,4,12,5.0
4050,35476,15,3,8,9.0
4051,173731,4,6,13,14.0
4052,137688,17,3,20,25.0
4053,104530,11,1,4,17.0
4054,84604,27,3,10,7.0
4055,33552,34,3,11,15.0
4056,7020,4,2,12,30.0
4057,204751,17,4,17,7.0
4058,76106,2,1,12,12.0
4059,78038,11,0,18,8.0
4060,38711,4,5,15,5.0
4061,113097,20,0,19,5.0
4062,49611,9,5,8,16.0
4063,172885,5,6,9,30.0
4064,173186,52,5,11,7.0
4065,15383,4,6,16,17.0
4066,78309,44,6,14,5.0
4067,179095,15,3,17,30.0
4068,193173,19,0,16,21.0
4069,42964,9,6,7,26.0
4070,180551,38,1,16,2.0
4071,155789,1,1,14,
4072,95761,13,1,14,4.0
4073,46050,5,6,15,6.0
4074,34389,1,0,8,
4075,126715,17,5,8,3.0
4076,187190,11,1,11,30.0
4077,14773,17,5,7,7.0
4078,162921,73,1,15,1.0
4079,20796,4,3,15,30.0
4080,120585,6,0,10,6.0
4081,91946,16,0,9,7.0
4082,182306,37,1,9,5.0
4083,39488,2,0,13,4.0
4084,50074,39,5,11,2.0
4085,55076,5,5,0,30.0
4086,119608,6,6,7,17.0
4087,170711,1,2,3,
4088,26113,10,4,13,17.0
4089,10888,58,2,9,5.0
4090,96792,7,4,13,30.0
4091,139517,13,0,12,30.0
4092,23057,27,6,14,14.0
4093,68249,19,4,8,9.0
4094,3273,26,0,11,7.0
4095,184135,23,2,8,1.0
4096,139469,16,1,10,14.0
4097,3456,23,4,15,9.0
4098,188386,12,0,17,3.0
4099,32591,4,5,7,30.0
4100,110982,4,5,8,30.0
4101,151489,39,0,10,2.0
4102,116884,11,5,16,14.0
4103,5938,2,5,18,24.0
4104,165411,25,6,13,14.0
4105,25781,6,0,14,21.0
4106,41163,1,4,12,
4107,58994,2,2,9,30.0
4108,160893,16,0,19,7.0
4109,116741,4,6,19,6.0
4110,199709,11,5,10,15.0
4111,33740,8,5,20,17.0
4112,134204,21,5,15,18.0
4113,103976,2,2,8,15.0
4114,100165,12,6,15,4.0
4115,115296,3,0,12,30.0
4116,162753,6,0,20,1.0
4117,202059,36,6,20,7.0
4118,149871,7,3,16,12.0
4119,154645,37,0,14,1.0
4120,167611,35,1,9,7.0
4121,167491,20,1,12,3.0
4122,110197,12,1,8,7.0
4123,154424,3,0,17,7.0
4124,111134,7,1,17,16.0
4125,29623,76,3,23,0.0
4126,183620,2,0,15,8.0
4127,67886,2,6,12,8.0
4128,153413,7,0,22,5.0
4129,182942,20,6,9,5.0
4130,44229,6,2,8,13.0
4131,149853,3,1,14,30.0
4132,141464,12,0,13,7.0
4133,89779,30,6,17,7.0
4134,101099,47,6,11,7.0
4135,39648,9,3,6,6.0
4136,149793,9,2,14,8.0
4137,166398,3,6,12,30.0
4138,121272,5,2,8,30.0
4139,25544,10,4,13,30.0
4140,122994,34,0,23,7.0
4141,90402,10,5,12,3.0
4142,189365,4,0,16,6.0
4143,124134,9,6,14,30.0
4144,107177,51,3,12,22.0
4145,91003,4,4,16,11.0
4146,133280,35,0,13,6.0
4147,151466,5,3,7,26.0
4148,92382,10,5,14,30.0
4149,131865,25,0,11,2.0
4150,102427,3,3,10,12.0
4151,28467,1,3,18,
4152,110975,11,4,17,26.0
4153,75437,57,1,15,1.0
4154,53936,9,4,1,11.0
4155,94277,10,0,6,2.0
4156,81935,6,4,13,6.0
4157,145672,8,4,7,4.0
4158,109602,9,3,12,7.0
4159,13451,11,1,13,21.0
4160,146529,6,3,14,30.0
4161,137055,6,5,9,7.0
4162,85290,28,2,20,5.0
4163,222,68,2,10,1.0
4164,53847,7,1,10,30.0
4165,201135,7,5,7,2.0
4166,103873,14,2,9,1.0
4167,172868,6,1,9,20.0
4168,94411,6,2,12,21.0
4169,197006,26,1,11,7.0
4170,105190,2,0,14,21.0
4171,4900,8,1,10,5.0
4172,123614,5,3,22,12.0
4173,194075,6,4,13,14.0
4174,27108,15,4,12,2.0
4175,39176,62,3,8,2.0
4176,175456,2,3,14,26.0
4177,191299,3,0,13,11.0
4178,124239,44,2,17,4.0
4179,46000,31,4,18,12.0
4180,141374,19,2,20,10.0
4181,63989,21,2,16,7.0
4182,13657,1,4,11,
4183,184658,6,0,11,8.0
4184,122845,8,0,10,15.0
4185,95044,35,0,15,7.0
4186,204314,18,0,16,7.0
4187,40809,23,1,9,9.0
4188,191847,9,4,10,8.0
4189,30091,27,3,12,14.0
4190,54314,18,1,10,7.0
4191,44089,22,1,12,7.0
4192,74886,2,3,16,2.0
4193,103951,13,0,11,3.0
4194,186124,6,6,15,30.0
4195,179391,12,4,11,10.0
4196,175611,18,0,18,3.0
4197,133983,44,1,16,3.0
4198,102127,7,0,9,30.0
4199,179958,52,5,8,14.0
4200,190529,1,4,22,
4201,154864,12,0,19,30.0
4202,166902,51,6,11,4.0
4203,71669,6,0,12,30.0
4204,148335,25,2,16,7.0
4205,61197,8,6,16,7.0
4206,4218,9,3,17,15.0
4207,24206,15,1,17,3.0
4208,86844,1,3,19,
4209,21151,13,0,11,7.0
4210,168883,14,5,8,18.0
4211,163857,16,2,12,12.0
4212,201183,9,3,9,16.0
4213,129044,3,2,9,7.0
4214,136680,26,3,11,6.0
4215,112121,1,5,13,
4216,100833,58,3,17,0.0
4217,26430,4,4,10,15.0
4218,93212,35,2,6,2.0
4219,33083,20,3,14,5.0
4220,29530,38,4,10,2.0
4221,87631,3,0,15,30.0
4222,33719,2,1,19,12.0
4223,180426,9,4,15,30.0
4224,178357,3,1,14,12.0
4225,25351,3,0,10,12.0
4226,126290,4,0,22,6.0
4227,82625,15,5,18,30.0
4228,86173,15,3,1,1.0
4229,84820,53,1,14,4.0
4230,88541,17,2,10,7.0
4231,186362,5,2,13,24.0
4232,57704,41,0,7,1.0
4233,148902,40,0,16,2.0
4234,40150,14,0,7,20.0
4235,180544,15,5,14,2.0
4236,15741,7,6,15,30.0
4237,101764,34,0,21,6.0
4238,123143,97,1,10,3.0
4239,88248,24,3,13,8.0
4240,101831,43,5,17,20.0
4241,71784,23,3,1,9.0
4242,142566,62,1,12,8.0
4243,132815,5,6,12,21.0
4244,169404,13,0,20,2.0
4245,163067,14,6,13,4.0
4246,59100,8,4,15,7.0
4247,26123,37,4,16,3.0
4248,117440,50,3,12,2.0
4249,7663,13,5,19,3.0
4250,198530,7,5,6,30.0
4251,88217,13,5,10,30.0
4252,191198,24,3,13,1.0
4253,196082,6,1,10,3.0
4254,129196,14,1,10,6.0
4255,40738,34,6,21,7.0
4256,14766,5,2,14,12.0
4257,155027,10,5,15,7.0
4258,113911,2,6,13,9.0
4259,148576,9,1,19,8.0
4260,99418,2,2,9,27.0
4261,205177,18,0,14,4.0
4262,144304,22,6,12,4.0
4263,81294,7,2,22,28.0
4264,112686,17,6,8,15.0
4265,23023,39,1,13,8.0
4266,7682,8,0,11,22.0
4267,107978,28,4,9,10.0
4268,82424,93,1,9,3.0
4269,100133,5,6,9,30.0
4270,9734,27,4,9,8.0
4271,28730,9,4,7,7.0
4272,21166,27,2,9,8.0
4273,61896,2,5,9,30.0
4274,84186,12,0,17,21.0
4275,188014,63,2,9,2.0
4276,25966,17,6,10,2.0
4277,206206,47,2,17,0.0
4278,134411,3,1,12,3.0
4279,80640,2,4,8,14.0
4280,129247,92,3,17,4.0
4281,111081,11,3,17,5.0
4282,42962,1,0,15,
4283,94128,17,1,18,14.0
4284,163282,49,3,13,16.0
4285,181667,2,6,7,3.0
4286,183971,12,2,11,5.0
4287,16152,13,5,12,30.0
4288,165953,24,3,10,4.0
4289,10919,4,0,13,11.0
4290,79925,7,4,8,9.0
4291,29298,7,3,19,1.0
4292,143533,9,6,14,20.0
4293,85745,29,4,14,5.0
4294,90250,6,6,14,20.0
4295,149143,3,3,17,4.0
4296,85709,2,2,12,0.0
4297,31674,31,2,21,5.0
4298,65423,2,4,16,13.0
4299,129843,27,2,16,4.0
4300,139142,10,3,11,17.0
4301,118927,9,1,9,15.0
4302,95767,13,4,12,3.0
4303,137521,30,0,10,2.0
4304,24261,15,4,14,14.0
4305,177727,5,2,14,9.0
4306,201680,6,4,12,18.0
4307,173,11,3,16,2.0
4308,163822,23,5,19,10.0
4309,155465,15,1,10,30.0
4310,53897,44,5,19,7.0
4311,135761,28,2,7,4.0
4312,187334,17,1,6,7.0
4313,18287,7,1,11,6.0
4314,157094,12,2,20,6.0
4315,191814,26,1,15,9.0
4316,50362,18,6,16,6.0
4317,153628,39,1,13,6.0
4318,160521,11,4,16,5.0
4319,86194,16,3,12,9.0
4320,19432,25,2,8,3.0
4321,145630,30,1,14,10.0
4322,147626,22,3,11,3.0
4323,159986,23,1,18,6.0
4324,72201,9,2,13,14.0
4325,66588,29,3,11,6.0
4326,92336,21,1,7,8.0
4327,142950,12,4,16,6.0
4328,101261,67,3,8,2.0
4329,29596,5,4,15,10.0
4330,7331,4,6,11,27.0
4331,87834,53,4,8,3.0
4332,101433,1,1,13,
4333,188715,12,2,15,0.0
4334,179560,12,2,17,3.0
4335,162040,26,4,19,7.0
4336,96951,15,4,22,7.0
4337,44671,17,4,16,1.0
4338,191318,10,6,11,26.0
4339,6409,23,0,7,8.0
4340,155989,7,0,13,30.0
4341,153087,3,3,12,30.0
4342,56586,7,3,10,13.0
4343,74235,7,0,13,30.0
4344,150063,70,1,19,2.0
4345,98220,1,2,14,
4346,68317,23,0,19,5.0
4347,52304,4,3,16,19.0
4348,124483,16,6,13,23.0
4349,121346,18,1,10,4.0
4350,85938,6,0,20,28.0
4351,177907,2,1,20,30.0
4352,70860,15,0,11,0.0
4353,18482,29,6,20,6.0
4354,103275,19,1,9,5.0
4355,111941,33,0,14,2.0
4356,144945,4,5,12,17.0
4357,78387,2,2,10,7.0
4358,88938,6,1,12,7.0
4359,69994,7,6,18,2.0
4360,123494,16,2,13,14.0
4361,181250,12,1,17,15.0
4362,128243,2,5,16,9.0
4363,28446,13,5,19,0.0
4364,108495,70,3,11,4.0
4365,136227,8,0,9,20.0
4366,3646,1,6,10,
4367,88150,35,4,15,2.0
4368,172721,11,6,10,13.0
4369,182642,8,0,14,2.0
4370,96331,33,1,12,7.0
4371,177138,20,0,16,8.0
4372,135145,28,3,10,10.0
4373,22395,45,3,12,2.0
4374,171785,32,4,19,2.0
4375,123245,70,4,19,2.0
4376,134330,15,1,14,3.0
4377,186507,65,0,12,3.0
4378,45661,9,3,13,26.0
4379,103831,1,0,16,
4380,83608,53,4,9,3.0
4381,178824,49,2,11,3.0
4382,8926,21,3,18,26.0
4383,55706,24,1,16,8.0
4384,150917,7,2,18,3.0
4385,142034,70,6,9,2.0
4386,45297,2,1,12,7.0
4387,48224,6,3,18,16.0
4388,78677,60,2,12,2.0
4389,146561,58,0,13,5.0
4390,56315,3,1,11,30.0
4391,64895,69,5,10,1.0
4392,107007,9,2,9,30.0
4393,129630,12,2,8,13.0
4394,91737,3,0,10,7.0
4395,199280,11,0,10,15.0
4396,194011,11,3,20,30.0
4397,118297,34,3,10,3.0
4398,92284,2,4,13,19.0
4399,136184,24,4,7,4.0
4400,129963,2,1,15,30.0
4401,106483,4,6,21,24.0
4402,14809,1,5,20,
4403,175298,12,3,19,3.0
4404,128965,10,3,13,2.0
4405,29151,58,3,13,2.0
4406,146035,3,3,22,8.0
4407,121587,13,2,12,6.0
4408,123780,21,6,11,6.0
4409,57877,27,6,16,2.0
4410,28778,6,3,16,9.0
4411,158533,36,4,19,21.0
4412,150376,5,2,16,13.0
4413,3651,17,3,15,5.0
4414,198690,2,0,11,21.0
4415,198333,10,4,16,14.0
4416,139891,20,1,14,12.0
4417,6131,19,5,9,4.0
4418,35718,3,6,22,16.0
4419,144337,19,1,13,11.0
4420,13807,2,1,15,18.0
4421,80349,46,4,0,6.0
4422,115549,4,1,23,2.0
4423,42416,16,3,20,3.0
4424,176436,4,1,13,3.0
4425,199399,6,0,13,6.0
4426,92707,3,6,0,7.0
4427,151528,24,3,12,5.0
4428,27546,1,4,7,
4429,88278,14,3,10,6.0
4430,35404,56,2,18,4.0
4431,85243,19,4,11,20.0
4432,24167,9,3,12,6.0
4433,189187,2,1,21,8.0
4434,135660,2,0,8,30.0
4435,51176,25,4,10,2.0
4436,166943,34,6,12,5.0
4437,185652,12,6,9,30.0
4438,8999,6,4,8,4.0
4439,43190,40,5,8,2.0
4440,9170,1,0,12,
4441,93177,11,2,13,11.0
4442,143503,9,0,12,5.0
4443,48340,1,3,15,
4444,64576,11,1,16,28.0
4445,183044,8,6,13,26.0
4446,17001,51,2,21,5.0
4447,108092,3,4,17,30.0
4448,204322,38,4,13,5.0
4449,112437,42,0,23,6.0
4450,76100,3,2,11,30.0
4451,97264,3,3,14,0.0
4452,31427,1,0,10,
4453,12782,5,1,15,1.0
4454,91800,33,0,20,2.0
4455,101962,3,0,11,14.0
4456,86627,7,0,21,13.0
4457,72134,9,3,13,5.0
4458,89772,44,0,11,6.0
4459,134003,45,1,15,3.0
4460,158448,11,5,15,5.0
4461,136448,38,5,14,4.0
4462,90780,6,3,7,8.0
4463,184971,6,4,21,12.0
4464,13444,5,1,13,12.0
4465,81313,12,0,8,4.0
4466,177777,28,3,8,4.0
4467,103392,4,1,15,4.0
4468,148206,25,4,20,1.0
4469,41521,17,0,13,8.0
4470,192821,3,1,16,17.0
4471,134535,8,1,13,7.0
4472,170548,9,5,9,11.0
4473,161962,4,5,15,30.0
